user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,total_usage,week_usage_dff,addiction_level_encoded
U01267,30,Other,8.07,1.8,0.6,1.98,5.53,102,109,10.22,Medium,No,Moderate,1,2.4,2.1500000000000004,2
U01268,30,Male,9.57,3.54,0.16,3.08,6.33,81,120,11.58,High,No,Severe,1,3.7,2.01,3
U01269,34,Other,4.66,0.85,1.07,0.76,5.05,120,79,7.25,Low,Yes,Mild,0,1.92,2.59,1
U01270,26,Female,11.66,4.04,2.19,3.11,8.46,83,147,12.64,High,Yes,Moderate,1,6.23,0.9800000000000004,2
U01271,26,Female,5.18,4.2,0.57,2.7,7.55,205,58,6.98,High,No,Severe,1,4.7700000000000005,1.8000000000000007,3
U01272,23,Male,3.19,5.34,3.03,1.22,7.75,236,150,4.77,Low,No,Severe,1,8.37,1.5799999999999996,3
U01273,32,Male,10.86,5.02,1.17,5.9,6.25,110,110,13.25,Low,Yes,Severe,1,6.1899999999999995,2.3900000000000006,3
U01274,29,Female,6.06,4.26,1.18,5.78,8.6,25,36,7.73,Medium,No,Severe,1,5.4399999999999995,1.6700000000000008,3
U01275,34,Female,8.18,4.98,2.02,5.55,7.97,207,42,9.6,High,Yes,Severe,1,7.0,1.42,3
U01276,22,Male,7.19,5.07,0.25,4.29,4.67,195,178,7.83,Medium,Yes,Moderate,1,5.32,0.6399999999999997,2
U01277,24,Male,11.73,5.03,0.78,3.39,7.14,246,46,13.22,Low,Yes,Moderate,1,5.8100000000000005,1.4900000000000002,2
U01278,21,Female,9.4,3.0,1.87,5.33,5.06,32,170,12.34,Low,Yes,Moderate,1,4.87,2.9399999999999995,2
U01279,24,Female,4.21,4.04,4.0,0.72,6.33,28,34,7.1,High,No,Severe,1,8.04,2.8899999999999997,3
U01280,21,Male,7.16,3.25,1.63,3.54,8.39,248,17,7.69,Low,Yes,Mild,0,4.88,0.5300000000000002,1
U01281,21,Female,6.01,2.78,2.2,5.11,6.86,23,77,8.23,Medium,No,Moderate,1,4.98,2.2200000000000006,2
U01282,27,Male,10.41,3.78,3.84,5.49,8.63,245,173,12.61,Medium,No,Severe,1,7.619999999999999,2.1999999999999993,3
U01283,19,Female,3.69,3.82,3.23,5.29,7.38,167,88,4.46,Medium,Yes,None,0,7.05,0.77,0
U01284,34,Male,7.3,5.11,2.35,4.66,6.33,63,55,10.15,High,Yes,Moderate,1,7.460000000000001,2.8500000000000005,2
U01285,32,Female,5.48,2.36,0.31,1.9,4.66,210,90,6.31,High,No,None,0,2.67,0.8299999999999992,0
U01286,18,Female,10.0,2.36,1.97,2.68,6.46,222,26,11.8,Low,Yes,Moderate,1,4.33,1.8000000000000007,2
U01287,18,Female,11.45,5.69,3.5,0.8,8.48,112,114,12.94,High,Yes,Moderate,1,9.190000000000001,1.4900000000000002,2
U01288,22,Female,9.16,0.9,3.76,1.67,8.79,216,70,10.3,Medium,No,Moderate,1,4.66,1.1400000000000006,2
U01289,34,Female,7.95,2.9,0.44,3.95,6.68,215,158,10.06,Low,Yes,Moderate,1,3.34,2.1100000000000003,2
U01290,19,Female,4.04,2.17,2.22,4.87,8.93,219,64,5.4,Low,No,None,0,4.390000000000001,1.3600000000000003,0
U01291,19,Other,4.91,4.05,2.46,1.18,4.96,114,130,7.14,Low,Yes,Severe,1,6.51,2.2299999999999995,3
U01292,20,Other,10.23,2.07,0.73,0.59,8.98,85,164,12.75,Medium,No,Severe,1,2.8,2.5199999999999996,3
U01293,27,Other,10.47,4.03,3.04,4.6,7.54,214,131,11.19,High,No,Moderate,1,7.07,0.7199999999999989,2
U01294,29,Male,8.21,4.0,2.28,1.31,7.04,95,20,10.64,Medium,Yes,Moderate,1,6.279999999999999,2.4299999999999997,2
U01295,21,Other,4.66,4.79,3.28,2.12,5.14,130,118,6.57,Low,No,Moderate,1,8.07,1.9100000000000001,2
U01296,33,Other,4.4,4.02,1.83,2.8,8.51,184,128,5.33,Low,No,Moderate,1,5.85,0.9299999999999997,2
U01297,25,Male,5.93,4.14,3.63,4.08,8.54,153,50,8.07,High,Yes,Severe,1,7.77,2.1400000000000006,3
U01298,29,Other,11.64,5.38,0.47,1.28,7.63,176,126,12.99,High,Yes,Severe,1,5.85,1.3499999999999996,3
U01299,29,Male,7.9,1.31,2.64,1.01,6.98,166,111,9.26,High,Yes,Mild,0,3.95,1.3599999999999994,1
U01300,35,Male,7.34,2.84,2.69,4.27,5.16,68,150,8.62,Medium,Yes,Moderate,1,5.529999999999999,1.2799999999999994,2
U01301,26,Male,6.59,1.32,2.35,4.75,8.32,89,175,9.34,Low,Yes,Moderate,1,3.67,2.75,2
U01302,18,Male,3.06,5.19,1.74,2.65,8.48,36,29,3.85,Medium,Yes,Moderate,1,6.930000000000001,0.79,2
U01303,24,Female,10.33,2.34,3.88,5.2,4.72,36,111,12.15,High,No,Moderate,1,6.22,1.8200000000000003,2
U01304,20,Male,10.72,2.27,1.81,4.76,8.38,153,65,13.4,Medium,No,Moderate,1,4.08,2.6799999999999997,2
U01305,29,Other,4.98,2.04,0.07,3.22,6.49,92,115,5.89,High,No,None,0,2.11,0.9099999999999993,0
U01306,30,Male,9.87,2.76,0.52,1.25,4.59,224,38,12.23,Medium,No,Severe,1,3.28,2.360000000000001,3
U01307,23,Female,8.09,5.63,0.27,4.78,4.6,154,151,9.25,Low,Yes,Moderate,1,5.9,1.1600000000000001,2
U01308,25,Other,3.8,1.23,3.73,2.47,8.69,71,103,6.59,Medium,Yes,Mild,0,4.96,2.79,1
U01309,20,Female,7.18,1.63,3.98,5.49,7.55,40,169,8.09,Medium,Yes,Mild,0,5.609999999999999,0.9100000000000001,1
U01310,25,Other,10.43,5.89,1.27,3.07,6.96,108,111,11.23,Low,No,Moderate,1,7.16,0.8000000000000007,2
U01311,35,Male,5.67,1.96,0.2,5.79,8.39,102,27,6.52,Medium,No,None,0,2.16,0.8499999999999996,0
U01312,31,Other,5.48,5.97,0.95,1.63,5.63,46,116,7.16,Low,Yes,Severe,1,6.92,1.6799999999999997,3
U01313,33,Other,9.01,1.44,0.75,0.58,5.23,43,140,11.75,High,Yes,Moderate,1,2.19,2.74,2
U01314,24,Female,5.35,5.62,1.68,3.65,6.03,232,140,7.81,High,No,Moderate,1,7.3,2.46,2
U01315,25,Other,10.87,3.47,3.51,5.16,5.3,194,96,12.39,Medium,Yes,Severe,1,6.98,1.5200000000000014,3
U01316,18,Male,7.44,4.37,2.18,4.0,6.31,50,131,9.14,Low,No,Severe,1,6.550000000000001,1.7000000000000002,3
U01317,30,Male,7.66,4.94,3.44,0.59,7.94,116,153,8.52,High,Yes,Moderate,1,8.38,0.8599999999999994,2
U01318,29,Female,5.95,1.38,3.97,4.23,7.47,23,100,7.8,Medium,Yes,Mild,0,5.35,1.8499999999999996,1
U01319,22,Male,9.59,3.38,3.08,1.46,8.92,55,98,11.51,Medium,Yes,Severe,1,6.46,1.92,3
U01320,31,Other,8.61,3.48,3.13,5.27,8.79,52,24,11.24,Low,Yes,Severe,1,6.609999999999999,2.630000000000001,3
U01321,26,Female,7.57,2.11,0.52,5.35,6.02,208,171,9.35,High,Yes,Mild,0,2.63,1.7799999999999994,1
U01322,29,Female,7.07,3.5,1.83,4.96,8.61,197,127,7.8,Low,Yes,Moderate,1,5.33,0.7299999999999995,2
U01323,30,Female,7.3,3.47,3.89,1.53,8.7,135,85,8.75,Low,Yes,Moderate,1,7.36,1.4500000000000002,2
U01324,35,Female,7.43,3.48,3.43,3.66,6.46,147,54,10.02,Low,No,Mild,0,6.91,2.59,1
U01325,19,Male,10.11,3.43,2.73,0.5,7.4,194,175,12.59,Medium,Yes,Severe,1,6.16,2.4800000000000004,3
U01326,29,Other,9.8,2.65,2.91,2.33,6.55,29,22,11.98,Low,No,Moderate,1,5.5600000000000005,2.1799999999999997,2
U01327,28,Other,10.67,1.98,0.73,3.38,6.57,120,65,11.52,High,No,Moderate,1,2.71,0.8499999999999996,2
U01328,25,Female,8.71,1.23,2.13,3.67,5.71,120,71,11.38,Low,Yes,Severe,1,3.36,2.67,3
U01329,23,Other,5.35,4.26,3.66,1.53,7.93,204,138,6.29,Medium,No,Moderate,1,7.92,0.9400000000000004,2
U01330,23,Female,6.63,3.74,3.47,1.72,6.88,220,109,7.39,High,Yes,Moderate,1,7.210000000000001,0.7599999999999998,2
U01331,29,Female,3.23,4.05,2.08,5.76,8.77,163,98,3.77,Medium,No,Severe,1,6.13,0.54,3
U01332,25,Male,3.07,2.19,2.49,5.33,8.52,231,162,3.76,Low,No,Mild,0,4.68,0.69,1
U01333,19,Female,4.79,5.08,1.33,1.8,8.07,42,108,5.82,Medium,Yes,Severe,1,6.41,1.0300000000000002,3
U01334,32,Female,3.97,5.05,0.81,1.69,5.28,178,69,6.51,Medium,Yes,Moderate,1,5.859999999999999,2.5399999999999996,2
U01335,32,Female,10.66,0.75,3.84,1.96,8.31,198,179,13.17,Medium,Yes,Moderate,1,4.59,2.51,2
U01336,23,Male,7.11,3.89,3.79,1.17,7.16,141,158,7.76,High,Yes,Moderate,1,7.68,0.6499999999999995,2
U01337,26,Male,6.25,1.79,2.06,3.57,7.95,122,56,8.98,Medium,No,Moderate,1,3.85,2.7300000000000004,2
U01338,28,Other,10.78,3.71,1.66,4.65,6.93,91,91,13.44,Low,No,Severe,1,5.37,2.66,3
U01339,28,Other,11.85,5.41,1.12,3.98,7.8,128,108,14.34,Medium,No,Moderate,1,6.53,2.49,2
U01340,22,Male,5.74,3.88,0.47,0.96,7.62,105,21,6.58,Low,Yes,None,0,4.35,0.8399999999999999,0
U01341,27,Male,6.35,1.76,2.59,1.78,8.81,53,179,9.04,Low,No,Moderate,1,4.35,2.6899999999999995,2
U01342,24,Other,3.05,2.37,0.14,1.62,7.35,162,61,5.25,Medium,No,Mild,0,2.5100000000000002,2.2,1
U01343,34,Other,8.55,2.62,2.48,4.44,5.15,237,71,10.11,High,No,Severe,1,5.1,1.5599999999999987,3
U01344,31,Other,4.35,0.54,1.47,3.33,7.82,62,109,5.57,Low,Yes,None,0,2.01,1.2200000000000006,0
U01345,35,Other,10.27,1.08,0.53,5.1,5.07,175,51,12.97,High,Yes,Severe,1,1.61,2.700000000000001,3
U01346,20,Male,3.53,4.56,3.54,3.36,6.37,145,55,4.54,High,No,Severe,1,8.1,1.0100000000000002,3
U01347,35,Female,4.49,3.09,2.07,0.98,6.55,221,61,7.24,Medium,No,Mild,0,5.16,2.75,1
U01348,29,Other,8.06,1.96,0.54,1.35,7.07,28,98,8.92,Low,No,Severe,1,2.5,0.8599999999999994,3
U01349,35,Male,5.17,1.06,0.21,5.28,7.73,50,180,6.84,Low,No,None,0,1.27,1.67,0
U01350,32,Other,10.08,4.51,3.7,4.1,8.85,234,22,11.39,Low,Yes,Moderate,1,8.21,1.3100000000000005,2
U01351,31,Male,10.93,5.75,2.93,4.9,7.46,169,34,13.03,Low,Yes,Moderate,1,8.68,2.0999999999999996,2
U01352,28,Male,8.88,4.36,0.98,3.68,8.53,72,96,10.77,Medium,No,Severe,1,5.34,1.8899999999999988,3
U01353,33,Female,9.52,3.05,2.97,3.21,5.23,120,89,10.64,Low,No,Severe,1,6.02,1.120000000000001,3
U01354,33,Male,8.5,4.49,0.72,2.96,8.21,240,164,10.1,Low,Yes,Severe,1,5.21,1.5999999999999996,3
U01355,23,Other,3.5,1.86,3.6,3.08,6.87,147,43,4.54,High,No,None,0,5.46,1.04,0
U01356,35,Male,11.51,3.35,0.52,0.65,7.54,45,49,13.99,Medium,Yes,Moderate,1,3.87,2.4800000000000004,2
U01357,19,Other,10.95,1.96,2.22,3.84,8.73,246,134,12.75,High,No,Severe,1,4.18,1.8000000000000007,3
U01358,24,Male,9.24,4.47,3.51,4.17,6.11,80,178,11.08,Low,Yes,Moderate,1,7.9799999999999995,1.8399999999999999,2
U01359,26,Male,11.8,1.8,1.55,0.95,7.08,223,161,13.1,Medium,Yes,Severe,1,3.35,1.299999999999999,3
U01360,24,Male,10.85,3.64,3.71,1.01,8.01,184,162,11.77,High,No,Moderate,1,7.35,0.9199999999999999,2
U01361,27,Male,4.79,2.02,3.47,3.31,4.76,230,65,7.57,High,No,Mild,0,5.49,2.7800000000000002,1
U01362,24,Male,9.18,3.25,2.43,1.13,6.29,182,53,11.51,Low,Yes,Moderate,1,5.68,2.33,2
U01363,32,Male,6.69,4.64,0.56,1.13,7.97,192,37,7.48,Medium,No,Moderate,1,5.199999999999999,0.79,2
U01364,23,Male,3.38,3.9,0.13,1.25,6.04,210,150,5.78,Low,Yes,None,0,4.03,2.4000000000000004,0
U01365,27,Male,8.15,2.87,1.35,3.45,7.47,136,92,10.59,Low,Yes,Severe,1,4.220000000000001,2.4399999999999995,3
U01366,21,Other,3.81,0.62,2.23,2.67,6.86,106,17,5.75,Medium,Yes,None,0,2.85,1.94,0
U01367,27,Other,6.38,0.59,3.29,1.57,8.31,109,112,8.98,Low,Yes,Mild,0,3.88,2.6000000000000005,1
U01368,29,Other,4.15,4.32,1.99,0.59,4.94,136,45,5.0,Low,No,Severe,1,6.3100000000000005,0.8499999999999996,3
U01369,28,Female,7.86,2.63,3.05,1.22,8.31,86,34,10.58,Low,Yes,Mild,0,5.68,2.7199999999999998,1
U01370,19,Female,6.8,2.49,0.65,1.77,6.73,35,57,8.8,Low,No,Mild,0,3.14,2.000000000000001,1
U01371,31,Male,10.76,0.62,0.91,1.2,5.77,186,42,12.12,Medium,Yes,Moderate,1,1.53,1.3599999999999994,2
U01372,27,Female,3.29,0.82,0.07,2.5,8.57,147,159,6.08,High,No,Mild,0,0.8899999999999999,2.79,1
U01373,27,Male,8.61,2.54,2.36,4.78,6.07,92,123,11.22,Low,No,Severe,1,4.9,2.610000000000001,3
U01374,22,Male,10.53,1.88,1.74,1.11,7.0,216,45,13.02,High,Yes,Moderate,1,3.62,2.49,2
U01375,18,Other,10.25,4.55,1.65,1.76,6.52,90,38,11.97,Medium,Yes,Moderate,1,6.199999999999999,1.7200000000000006,2
U01376,21,Male,10.31,4.19,1.79,1.31,4.64,204,42,13.25,High,Yes,Severe,1,5.98,2.9399999999999995,3
U01377,24,Female,7.58,2.75,0.41,0.8,7.71,105,35,10.5,Medium,No,Moderate,1,3.16,2.92,2
U01378,27,Female,4.8,2.7,0.46,1.58,4.58,131,61,6.17,High,No,Mild,0,3.16,1.37,1
U01379,31,Female,8.37,3.23,0.82,3.59,6.0,191,66,10.39,Low,No,Severe,1,4.05,2.0200000000000014,3
U01380,30,Female,6.93,1.32,1.41,0.85,5.58,55,136,7.48,Low,No,Moderate,1,2.73,0.5500000000000007,2
U01381,31,Female,3.9,5.81,2.51,0.64,4.81,49,27,5.52,Medium,No,Moderate,1,8.32,1.6199999999999997,2
U01382,19,Female,3.18,4.1,2.34,3.49,8.74,37,159,5.57,High,No,Moderate,1,6.4399999999999995,2.39,2
U01383,25,Female,9.01,4.39,1.27,1.45,5.65,175,143,9.6,High,No,Severe,1,5.66,0.5899999999999999,3
U01384,34,Female,11.91,4.01,2.59,1.59,7.16,195,45,14.44,Medium,No,Moderate,1,6.6,2.5299999999999994,2
U01385,30,Male,11.6,1.32,1.94,5.74,6.68,166,83,12.72,Low,No,Severe,1,3.26,1.120000000000001,3
U01386,24,Male,9.63,5.82,2.68,3.77,7.12,49,171,11.25,Low,Yes,Severe,1,8.5,1.6199999999999992,3
U01387,31,Male,10.63,5.76,0.56,1.68,4.73,137,153,13.24,Low,Yes,Severe,1,6.32,2.6099999999999994,3
U01388,23,Other,8.95,4.13,2.52,4.13,5.67,237,154,11.81,Low,Yes,Severe,1,6.65,2.860000000000001,3
U01389,34,Male,8.36,5.37,3.12,2.97,5.16,48,36,11.3,Low,No,Moderate,1,8.49,2.9400000000000013,2
U01390,35,Other,11.35,5.42,1.22,1.26,7.91,135,106,13.15,High,Yes,Severe,1,6.64,1.8000000000000007,3
U01391,29,Male,6.94,0.56,0.69,4.97,5.67,31,122,8.63,Medium,Yes,Mild,0,1.25,1.6900000000000004,1
U01392,30,Other,8.07,2.15,1.61,4.71,7.51,60,145,10.8,High,No,Moderate,1,3.76,2.7300000000000004,2
U01393,31,Other,8.04,3.28,1.85,4.64,7.1,191,137,10.2,Low,No,Moderate,1,5.13,2.16,2
U01394,29,Female,5.06,1.15,3.62,0.99,7.11,48,105,6.63,Medium,Yes,None,0,4.77,1.5700000000000003,0
U01395,27,Female,9.07,4.95,2.21,1.73,7.75,110,42,11.52,Medium,No,Moderate,1,7.16,2.4499999999999993,2
U01396,19,Female,10.96,5.59,2.81,2.06,7.24,118,154,12.08,Medium,No,Moderate,1,8.4,1.1199999999999992,2
U01397,32,Female,7.61,1.33,1.78,1.34,6.02,118,51,8.51,Medium,Yes,Moderate,1,3.1100000000000003,0.8999999999999995,2
U01398,35,Female,7.92,0.5,3.87,5.78,8.0,88,151,9.42,High,Yes,Mild,0,4.37,1.5,1
U01399,22,Female,11.87,2.67,0.61,5.93,6.87,174,162,12.54,Low,Yes,Moderate,1,3.28,0.6699999999999999,2
U01400,20,Male,4.93,5.06,2.35,4.66,7.76,111,168,7.03,Low,Yes,Severe,1,7.41,2.1000000000000005,3
U01401,25,Female,4.92,4.46,3.58,2.38,8.91,31,80,6.22,High,Yes,Severe,1,8.04,1.2999999999999998,3
U01402,18,Male,11.19,2.48,3.82,4.63,6.73,87,46,13.23,Medium,No,Moderate,1,6.3,2.040000000000001,2
U01403,27,Other,5.46,4.83,1.67,5.15,6.62,209,138,8.2,High,Yes,Moderate,1,6.5,2.7399999999999993,2
U01404,26,Female,8.35,3.65,2.19,0.73,6.93,206,15,11.02,Medium,Yes,Moderate,1,5.84,2.67,2
U01405,20,Other,6.99,2.78,3.39,1.08,5.52,103,174,7.95,Medium,No,Moderate,1,6.17,0.96,2
U01406,31,Other,8.55,3.46,3.22,1.87,8.89,121,173,10.42,Medium,No,Severe,1,6.68,1.8699999999999992,3
U01407,20,Other,5.95,3.74,3.92,4.92,4.72,51,172,6.79,High,Yes,None,0,7.66,0.8399999999999999,0
U01408,33,Other,11.95,1.86,3.71,5.39,4.7,49,33,13.64,Medium,Yes,Moderate,1,5.57,1.6900000000000013,2
U01409,35,Female,9.77,3.55,1.58,2.82,5.62,201,180,10.58,High,No,Severe,1,5.13,0.8100000000000005,3
U01410,19,Male,6.41,0.54,0.1,4.11,7.08,226,49,7.66,High,No,Mild,0,0.64,1.25,1
U01411,27,Male,11.28,5.99,2.73,2.01,8.56,240,157,13.31,Medium,No,Severe,1,8.72,2.030000000000001,3
U01412,28,Other,10.1,1.94,0.06,4.85,5.9,128,108,11.83,Medium,No,Moderate,1,2.0,1.7300000000000004,2
U01413,32,Female,10.04,2.2,1.28,1.71,8.02,226,170,10.61,Low,Yes,Severe,1,3.4800000000000004,0.5700000000000003,3
U01414,30,Male,10.88,4.81,3.42,1.51,6.38,199,89,11.52,Medium,No,Severe,1,8.23,0.6399999999999988,3
U01415,19,Other,3.08,5.63,1.7,5.21,5.03,58,90,4.03,Medium,No,Severe,1,7.33,0.9500000000000002,3
U01416,33,Other,5.8,1.24,1.26,0.87,4.62,40,60,7.0,Low,Yes,Mild,0,2.5,1.2000000000000002,1
U01417,26,Other,7.8,3.34,1.55,0.83,7.92,157,18,8.57,High,No,Moderate,1,4.89,0.7700000000000005,2
U01418,33,Male,11.92,1.2,3.5,1.45,7.18,111,128,14.75,Low,No,Severe,1,4.7,2.83,3
U01419,31,Other,10.13,5.19,2.55,2.84,5.16,48,57,10.76,High,No,Moderate,1,7.74,0.629999999999999,2
U01420,33,Female,6.08,2.87,2.79,4.51,8.4,156,27,7.73,Medium,Yes,Moderate,1,5.66,1.6500000000000004,2
U01421,34,Other,4.57,1.2,2.69,4.32,5.55,103,79,5.98,Medium,Yes,None,0,3.8899999999999997,1.4100000000000001,0
U01422,31,Male,5.29,4.09,1.14,3.07,7.83,242,65,7.9,Low,Yes,Moderate,1,5.2299999999999995,2.6100000000000003,2
U01423,22,Female,11.41,5.92,1.14,3.45,7.94,207,140,13.62,High,Yes,Severe,1,7.06,2.209999999999999,3
U01424,30,Male,9.88,1.84,1.17,4.03,7.84,145,58,10.46,High,No,Moderate,1,3.01,0.5800000000000001,2
U01425,33,Other,6.18,0.57,2.17,4.91,4.8,220,114,9.09,Low,No,Moderate,1,2.7399999999999998,2.91,2
U01426,24,Female,3.3,3.85,3.17,1.76,7.74,148,52,4.47,Low,No,None,0,7.02,1.17,0
U01427,18,Female,3.32,5.56,2.8,3.99,4.97,37,116,4.92,High,No,Moderate,1,8.36,1.6,2
U01428,29,Other,11.9,2.03,1.02,4.19,6.12,87,124,12.53,High,Yes,Severe,1,3.05,0.629999999999999,3
U01429,20,Other,7.28,3.91,1.8,4.81,4.98,184,97,8.38,High,Yes,Mild,0,5.71,1.1000000000000005,1
U01430,32,Female,11.64,3.32,1.02,3.46,6.24,179,160,13.59,High,Yes,Moderate,1,4.34,1.9499999999999993,2
U01431,28,Other,7.33,4.37,3.35,1.08,8.28,194,50,8.46,Low,Yes,Moderate,1,7.720000000000001,1.1300000000000008,2
U01432,35,Other,9.73,2.6,1.01,1.97,8.57,232,157,11.85,High,No,Moderate,1,3.6100000000000003,2.119999999999999,2
U01433,25,Other,5.14,4.86,0.6,1.12,7.41,160,142,5.72,Low,Yes,Moderate,1,5.46,0.5800000000000001,2
U01434,34,Male,11.32,4.41,2.23,1.67,5.16,31,44,11.86,Low,Yes,Moderate,1,6.640000000000001,0.5399999999999991,2
U01435,20,Male,9.22,2.62,1.74,1.13,8.6,150,176,11.21,High,No,Severe,1,4.36,1.9900000000000002,3
U01436,18,Other,7.93,5.0,0.76,2.61,4.92,35,75,10.67,Medium,No,Moderate,1,5.76,2.74,2
U01437,20,Female,8.31,4.65,3.14,2.02,8.02,216,155,10.41,Low,No,Severe,1,7.790000000000001,2.0999999999999996,3
U01438,28,Female,10.49,4.85,0.14,1.59,7.98,24,132,13.08,Medium,Yes,Moderate,1,4.989999999999999,2.59,2
U01439,26,Female,11.49,5.74,2.35,2.91,4.84,25,26,13.08,High,No,Severe,1,8.09,1.5899999999999999,3
U01440,20,Female,3.66,5.48,1.57,2.54,8.4,201,38,5.92,Low,No,Moderate,1,7.050000000000001,2.26,2
U01441,35,Other,5.92,2.69,3.27,5.54,5.71,178,135,6.52,High,Yes,Mild,0,5.96,0.5999999999999996,1
U01442,24,Male,6.87,3.52,1.18,1.27,6.9,165,159,8.92,Low,No,Moderate,1,4.7,2.05,2
U01443,34,Female,5.11,2.88,2.22,5.44,7.05,140,150,8.1,High,No,None,0,5.1,2.9899999999999993,0
U01444,18,Male,6.34,3.75,0.72,2.99,4.85,136,111,6.9,High,Yes,Mild,0,4.47,0.5600000000000005,1
U01445,20,Female,4.19,5.35,3.06,2.47,8.32,181,148,6.13,Low,No,Moderate,1,8.41,1.9399999999999995,2
U01446,20,Male,7.98,0.53,3.77,5.44,6.16,55,33,10.44,Medium,No,Moderate,1,4.3,2.459999999999999,2
U01447,32,Female,7.38,2.1,0.36,4.61,6.7,118,169,8.34,Low,Yes,Mild,0,2.46,0.96,1
U01448,20,Male,8.48,3.76,3.76,2.9,5.3,56,169,11.34,Medium,Yes,Severe,1,7.52,2.8599999999999994,3
U01449,26,Other,9.49,2.52,3.66,1.08,6.99,194,90,10.92,Low,No,Severe,1,6.18,1.4299999999999997,3
U01450,22,Other,3.03,3.68,0.51,5.28,6.74,20,162,3.58,High,Yes,None,0,4.19,0.5500000000000003,0
U01451,30,Other,4.98,4.37,1.37,2.01,4.74,63,69,7.55,Medium,No,Moderate,1,5.74,2.5699999999999994,2
U01452,23,Other,11.28,3.86,3.55,5.37,5.76,34,37,12.99,High,Yes,Moderate,1,7.41,1.7100000000000009,2
U01453,26,Other,9.45,1.82,0.54,2.81,6.25,158,110,9.97,Low,Yes,Severe,1,2.3600000000000003,0.5200000000000014,3
U01454,19,Male,3.82,3.66,3.9,3.86,8.3,246,42,6.77,High,Yes,Mild,0,7.5600000000000005,2.9499999999999997,1
U01455,31,Male,3.73,5.34,2.98,1.75,8.18,223,127,4.36,High,Yes,Moderate,1,8.32,0.6300000000000003,2
U01456,19,Other,7.16,4.95,2.37,4.24,4.52,143,80,9.93,High,Yes,Severe,1,7.32,2.7699999999999996,3
U01457,28,Male,9.29,1.75,2.58,4.89,6.85,125,166,11.18,Low,No,Severe,1,4.33,1.8900000000000006,3
U01458,26,Other,5.51,3.1,0.46,5.1,4.9,179,146,8.32,Medium,Yes,Mild,0,3.56,2.8100000000000005,1
U01459,20,Other,4.92,4.74,3.09,0.7,6.0,59,105,7.36,High,No,Moderate,1,7.83,2.4400000000000004,2
U01460,23,Female,3.62,5.41,0.85,5.35,8.06,112,127,4.76,Low,No,Moderate,1,6.26,1.1399999999999997,2
U01461,34,Other,3.54,5.24,3.92,2.89,7.85,134,64,5.51,Low,No,Severe,1,9.16,1.9699999999999998,3
U01462,34,Other,4.76,2.17,0.71,4.9,6.22,224,176,7.68,Medium,No,None,0,2.88,2.92,0
U01463,19,Female,5.98,0.79,3.27,5.6,7.67,120,107,7.6,Medium,No,None,0,4.0600000000000005,1.6199999999999992,0
U01464,30,Other,4.44,3.61,2.92,0.55,4.65,105,98,5.21,Medium,No,None,0,6.529999999999999,0.7699999999999996,0
U01465,21,Female,11.01,1.05,0.33,1.05,8.01,119,39,13.01,High,Yes,Moderate,1,1.3800000000000001,2.0,2
U01466,27,Female,9.34,2.95,1.56,4.28,5.3,182,21,10.86,High,No,Moderate,1,4.51,1.5199999999999996,2
U01467,26,Male,9.29,0.96,0.71,0.5,4.87,54,61,10.88,Medium,No,Moderate,1,1.67,1.5900000000000016,2
U01468,23,Female,10.74,4.68,2.8,0.78,5.94,106,69,13.4,Low,No,Severe,1,7.4799999999999995,2.66,3
U01469,28,Other,3.29,2.05,3.82,3.21,7.94,200,63,5.9,Medium,Yes,Mild,0,5.869999999999999,2.6100000000000003,1
U01470,29,Other,8.8,5.52,2.67,5.06,4.72,120,88,11.69,High,Yes,Severe,1,8.19,2.889999999999999,3
U01471,18,Male,4.83,5.43,0.47,2.03,5.07,28,69,6.4,High,No,Moderate,1,5.8999999999999995,1.5700000000000003,2
U01472,35,Male,5.7,3.87,0.38,1.72,7.44,245,172,7.74,Low,No,Mild,0,4.25,2.04,1
U01473,29,Female,9.17,2.37,0.18,2.63,4.65,124,139,11.09,High,Yes,Moderate,1,2.5500000000000003,1.92,2
U01474,31,Other,11.49,5.5,2.19,0.91,6.24,132,137,12.65,High,Yes,Severe,1,7.6899999999999995,1.1600000000000001,3
U01475,26,Male,9.25,1.19,3.56,1.7,5.37,237,88,10.52,High,No,Moderate,1,4.75,1.2699999999999996,2
U01476,18,Female,6.53,3.02,3.04,5.16,6.0,22,70,7.43,Medium,Yes,Mild,0,6.0600000000000005,0.8999999999999995,1
U01477,24,Other,11.87,2.22,0.52,2.65,5.79,137,152,13.01,High,Yes,Moderate,1,2.74,1.1400000000000006,2
U01478,22,Female,4.97,1.72,1.32,1.02,4.57,221,23,6.9,High,No,None,0,3.04,1.9300000000000006,0
U01479,25,Female,3.05,4.7,2.16,5.52,6.8,82,18,3.93,Low,Yes,Severe,1,6.86,0.8800000000000003,3
U01480,32,Other,4.98,1.25,3.71,2.05,7.55,136,100,7.37,High,No,Mild,0,4.96,2.3899999999999997,1
U01481,23,Male,3.79,3.76,2.37,2.83,5.25,31,74,6.67,Low,No,None,0,6.13,2.88,0
U01482,22,Male,7.12,2.45,0.75,1.91,8.92,247,21,9.36,Low,Yes,Moderate,1,3.2,2.2399999999999993,2
